date,edit_count,sentiment_mean,neg_sentiment_ratio
2022-10-26,2.1333333333333333,-0.40940010302596624,0.666111111111111
2022-10-27,2.2666666666666666,-0.4178051777018441,0.6861111111111111
2022-10-28,2.3333333333333335,-0.41755895621246764,0.6861111111111111
2022-10-30,2.4,-0.45034185654587217,0.7027777777777777
2022-11-03,2.433333333333333,-0.45006001200940876,0.7027777777777777
2022-11-04,2.466666666666667,-0.4500702222850588,0.7027777777777777
2022-11-05,2.4,-0.4237415983279546,0.6916666666666667
2022-11-06,2.3666666666666667,-0.37173781236012776,0.6583333333333333
2022-11-07,2.3666666666666667,-0.342860947450002,0.6416666666666667
2022-11-24,2.3666666666666667,-0.3288631423314412,0.6416666666666667
2022-11-28,2.3,-0.2920653400156233,0.6194444444444444
2022-12-01,2.3,-0.35220700873268973,0.6527777777777778
2022-12-07,2.3666666666666667,-0.3195867804023954,0.6361111111111111
2022-12-13,2.3333333333333335,-0.3108791984452141,0.6361111111111111
2022-12-18,2.2333333333333334,-0.27895629478825457,0.6027777777777777
2022-12-27,2.466666666666667,-0.29561394054028717,0.611111111111111
2022-12-28,2.7,-0.324467547353771,0.6283333333333334
2022-12-29,2.6666666666666665,-0.3238501631054614,0.6283333333333334
2022-12-30,2.7666666666666666,-0.3216107391152117,0.645
2023-01-01,2.7333333333333334,-0.3216283592416181,0.645
2023-01-03,2.6666666666666665,-0.3105042152437899,0.6227777777777777
2023-01-08,2.6,-0.35477489890323743,0.645
2023-01-18,2.533333333333333,-0.376694829546743,0.656111111111111
2023-01-19,2.5,-0.4013418442176448,0.6672222222222222
2023-01-20,2.533333333333333,-0.4009294426606761,0.6672222222222222
2023-01-21,2.6666666666666665,-0.4098130587902334,0.673888888888889
2023-01-24,2.6666666666666665,-0.3440734032955434,0.6405555555555557
2023-01-25,2.6,-0.41039381764001315,0.673888888888889
2023-01-26,2.6666666666666665,-0.3930051771303018,0.6627777777777778
2023-01-28,2.6333333333333333,-0.3940190044542154,0.6627777777777778
2023-01-30,2.533333333333333,-0.4397684740523497,0.6877777777777777
2023-02-08,2.4,-0.4493488784134388,0.701111111111111
2023-02-17,2.4,-0.43181905569301715,0.69
2023-02-21,2.3333333333333335,-0.3988971692489253,0.6733333333333333
2023-02-22,2.3,-0.3990914068784979,0.6733333333333333
2023-02-23,2.2666666666666666,-0.39925409974323384,0.6733333333333333
2023-02-26,2.3333333333333335,-0.42451910331845283,0.6844444444444444
2023-02-27,2.3333333333333335,-0.47609025393923127,0.7177777777777777
2023-03-01,2.3,-0.5049554601808389,0.7344444444444443
2023-03-02,2.3666666666666667,-0.5021297807991505,0.7233333333333333
2023-03-03,2.3666666666666667,-0.560280372252067,0.7566666666666666
2023-03-04,2.466666666666667,-0.560401510745287,0.7566666666666666
2023-03-06,2.4,-0.5280147319535414,0.74
2023-03-09,2.3666666666666667,-0.5363518899182479,0.74
2023-03-10,2.3666666666666667,-0.569664204667012,0.7733333333333333
2023-03-12,2.1,-0.5867976688345274,0.7816666666666666
2023-03-21,1.7333333333333334,-0.5935924127366808,0.7844444444444444
2023-03-22,1.7,-0.527808927959866,0.7511111111111111
2023-03-23,1.6666666666666667,-0.5629409566190507,0.7677777777777777
2023-03-28,1.6666666666666667,-0.5626743092801836,0.7677777777777777
2023-03-29,1.6666666666666667,-0.5959895367092557,0.801111111111111
2023-03-30,1.6666666666666667,-0.595987476375368,0.801111111111111
2023-04-03,1.6666666666666667,-0.5963349058892992,0.801111111111111
2023-04-11,1.6666666666666667,-0.5637621973620521,0.7844444444444444
2023-04-22,1.6333333333333333,-0.5647023086415397,0.7844444444444444
2023-05-11,1.5333333333333334,-0.5851650006241269,0.7944444444444444
2023-05-24,1.5666666666666667,-0.6509067452616163,0.8277777777777777
2023-05-30,1.5666666666666667,-0.6507710294591057,0.8277777777777777
2023-06-01,1.5,-0.6068746907843484,0.8055555555555556
2023-06-11,1.5,-0.5405895514620676,0.7722222222222223
2023-06-14,1.5666666666666667,-0.5183932135502497,0.7611111111111112
2023-06-15,1.5666666666666667,-0.5337055613597234,0.7611111111111112
2023-06-16,1.5,-0.5514809995889663,0.7722222222222223
2023-06-24,1.5,-0.5181769609451294,0.7555555555555556
2023-06-27,1.5,-0.518098904689153,0.7555555555555556
2023-07-18,1.5,-0.5182292183240255,0.7555555555555556
2023-07-24,1.8,-0.5415020080076324,0.7694444444444445
2023-07-28,1.8,-0.5420260341631041,0.7694444444444445
2023-07-29,1.8,-0.5420262964235412,0.7694444444444445
2023-08-01,1.7333333333333334,-0.5589866033858722,0.7805555555555556
2023-08-02,2.0,-0.5586143962211079,0.7805555555555556
2023-08-09,1.9333333333333333,-0.5332148950960901,0.763888888888889
2023-08-11,2.1,-0.5983901591764555,0.7972222222222223
2023-08-13,2.1333333333333333,-0.5988944333460595,0.7972222222222223
2023-08-15,2.1333333333333333,-0.5326631507939762,0.763888888888889
2023-08-16,2.1666666666666665,-0.5326288662023014,0.763888888888889
2023-08-18,2.1666666666666665,-0.5327342392669784,0.763888888888889
2023-08-21,2.1666666666666665,-0.5988446634676721,0.7972222222222223
2023-08-24,2.1,-0.5991152824627028,0.7972222222222223
2023-08-25,2.1,-0.5330330353644158,0.763888888888889
2023-08-28,2.1,-0.5330371639794774,0.763888888888889
2023-09-08,2.1666666666666665,-0.5084782648417685,0.7527777777777778
2023-09-10,2.1666666666666665,-0.5085455028547181,0.7527777777777778
2023-09-11,2.2,-0.4755519398384624,0.736111111111111
2023-09-13,2.433333333333333,-0.44997323238187364,0.7236111111111111
2023-09-14,2.5,-0.4495322543713781,0.7236111111111111
2023-09-21,2.466666666666667,-0.4495363064938121,0.7236111111111111
2023-09-22,2.466666666666667,-0.4495519467526012,0.7236111111111111
2023-09-26,2.5,-0.515849880211883,0.7569444444444444
2023-10-09,2.5,-0.5821385302477412,0.7902777777777777
2023-10-14,2.433333333333333,-0.6043239585227436,0.8013888888888888
2023-10-15,2.8333333333333335,-0.5556671606551887,0.7757478632478632
2023-10-16,2.8666666666666667,-0.5224028554609698,0.7590811965811965
2023-10-23,2.8333333333333335,-0.5280167984019997,0.7590811965811965
2023-10-24,2.8666666666666667,-0.5231012212287667,0.7590811965811965
2023-10-25,2.9,-0.48867370754989803,0.7424145299145299
2023-10-26,2.533333333333333,-0.44023323874188286,0.7174145299145299
2023-11-03,2.566666666666667,-0.4398379635861796,0.7174145299145299
2023-11-04,2.6666666666666665,-0.3785345049750092,0.6840811965811966
2023-11-05,2.6666666666666665,-0.3723157000592631,0.6840811965811966
2023-11-08,2.4,-0.37269931555303754,0.6840811965811966
2023-11-17,2.433333333333333,-0.3671139401248377,0.6840811965811966
2023-11-18,2.3,-0.36755632281812844,0.6840811965811966
2023-11-19,2.8,-0.3669134680831654,0.6840811965811966
2023-11-20,6.766666666666667,-0.42049881032942577,0.7109173547732869
2023-11-21,9.933333333333334,-0.39101850995957843,0.6955916842752026
2023-11-22,12.9,-0.3621484435287448,0.680925017608536
2023-11-23,14.9,-0.34407701107350347,0.6715682924623372
2023-11-24,17.833333333333332,-0.31710743239084527,0.6575120675627387
2023-11-25,18.033333333333335,-0.35634348442713065,0.6775120675627387
2023-11-26,18.2,-0.3452667115518747,0.6719565120071832
2023-11-27,18.2,-0.3524572364213697,0.6719565120071832
2023-11-28,18.7,-0.32506494787560225,0.6580676231182944
2023-11-29,18.733333333333334,-0.37511793143775385,0.6830676231182944
2023-11-30,18.5,-0.4006406919879349,0.6955676231182945
2023-12-02,18.466666666666665,-0.4313399675875205,0.7122342897849611
2023-12-05,18.466666666666665,-0.43120485776556516,0.7122342897849611
2023-12-06,18.5,-0.3981066925713716,0.6955676231182945
2023-12-22,18.466666666666665,-0.3979834788431027,0.6955676231182945
2023-12-23,18.466666666666665,-0.3322036875674425,0.662234289784961
2023-12-24,18.466666666666665,-0.332010220824609,0.662234289784961
2024-01-01,18.1,-0.380538080931175,0.6878753154259868
2024-01-06,18.066666666666666,-0.4044193891688866,0.7045419820926533
2024-01-08,18.1,-0.4653627274438424,0.7378753154259866
2024-01-10,18.066666666666666,-0.4078910309080961,0.7045419820926533
2024-01-11,18.033333333333335,-0.37819650352047707,0.6878753154259866
2024-01-12,18.1,-0.4008557337527158,0.6989864265370976
2024-01-15,18.1,-0.3652589080735726,0.6823197598704311
2024-01-19,18.0,-0.3605335909132841,0.6823197598704311
2024-02-05,18.0,-0.3009772378210905,0.6489864265370978
2024-02-13,18.1,-0.28463381509032676,0.6406530932037645
2024-02-15,18.033333333333335,-0.31556441366719035,0.6573197598704311
2024-02-18,18.1,-0.27402823017749683,0.635097537648209
2024-02-19,17.6,-0.2744158429223705,0.635097537648209
2024-02-20,13.666666666666666,-0.25705697790173165,0.6249280461227852
2024-02-21,10.533333333333333,-0.2670212552714976,0.6291426055097583
2024-02-22,7.866666666666666,-0.2674804553976511,0.6289944573616102
2024-02-23,6.066666666666666,-0.2744921854167632,0.6327956269522534
